LABEL	POS_CNT	THRESHOLD	FOLD	ACCURACY	PRECISION	RECALL	F1
Ecommerce	204	0.25	0	0.9904	0.8723	1.0000	0.9318
Ecommerce	204	0.30	0	0.9872	0.8667	0.9512	0.9070
Ecommerce	204	0.35	0	0.9888	0.8864	0.9512	0.9176
Ecommerce	204	0.40	0	0.9888	0.8864	0.9512	0.9176
Ecommerce	204	0.45	0	0.9920	0.9286	0.9512	0.9398
Ecommerce	204	0.50	0	0.9936	0.9744	0.9268	0.9500
Ecommerce	204	0.55	0	0.9920	0.9737	0.9024	0.9367
Ecommerce	204	0.60	0	0.9920	0.9737	0.9024	0.9367
Ecommerce	204	0.65	0	0.9904	0.9730	0.8780	0.9231
Ecommerce	204	0.70	0	0.9872	0.9714	0.8293	0.8947
Ecommerce	204	0.75	0	0.9872	0.9714	0.8293	0.8947
Ecommerce	204	0.80	0	0.9839	0.9697	0.7805	0.8649
Ecommerce	204	0.85	0	0.9807	0.9677	0.7317	0.8333
Ecommerce	204	0.90	0	0.9807	0.9677	0.7317	0.8333
Ecommerce	204	0.95	0	0.9759	0.9643	0.6585	0.7826
Ecommerce	204	1.00	0	0.9342	0.0000	0.0000	0.0000
Ecommerce	204	0.00	1	0.0658	0.0658	1.0000	0.1235
Ecommerce	204	0.05	1	0.5666	0.1318	1.0000	0.2330
Ecommerce	204	0.10	1	0.9278	0.4744	0.9024	0.6218
Ecommerce	204	0.15	1	0.9615	0.6491	0.9024	0.7551
Ecommerce	204	0.20	1	0.9727	0.7400	0.9024	0.8132
Ecommerce	204	0.25	1	0.9839	0.8605	0.9024	0.8810
Ecommerce	204	0.30	1	0.9839	0.8974	0.8537	0.8750
Ecommerce	204	0.35	1	0.9823	0.8947	0.8293	0.8608
Ecommerce	204	0.40	1	0.9839	0.9429	0.8049	0.8684
Ecommerce	204	0.45	1	0.9839	0.9429	0.8049	0.8684
Ecommerce	204	0.50	1	0.9839	0.9429	0.8049	0.8684
Ecommerce	204	0.55	1	0.9823	0.9412	0.7805	0.8533
Ecommerce	204	0.60	1	0.9807	0.9394	0.7561	0.8378
Ecommerce	204	0.65	1	0.9823	0.9688	0.7561	0.8493
Ecommerce	204	0.70	1	0.9807	0.9677	0.7317	0.8333
Ecommerce	204	0.75	1	0.9791	0.9667	0.7073	0.8169
Ecommerce	204	0.80	1	0.9791	0.9667	0.7073	0.8169
Ecommerce	204	0.85	1	0.9727	0.9615	0.6098	0.7463
Ecommerce	204	0.90	1	0.9711	1.0000	0.5610	0.7188
Ecommerce	204	0.95	1	0.9647	1.0000	0.4634	0.6333
Ecommerce	204	1.00	1	0.9342	0.0000	0.0000	0.0000
Ecommerce	204	0.00	2	0.0658	0.0658	1.0000	0.1235
Ecommerce	204	0.05	2	0.4976	0.1158	1.0000	0.2076
Ecommerce	204	0.10	2	0.9599	0.6379	0.9024	0.7475
Ecommerce	204	0.15	2	0.9904	0.9487	0.9024	0.9250
Ecommerce	204	0.20	2	0.9888	0.9722	0.8537	0.9091
Ecommerce	204	0.25	2	0.9888	0.9722	0.8537	0.9091
Ecommerce	204	0.30	2	0.9888	0.9722	0.8537	0.9091
Ecommerce	204	0.35	2	0.9888	0.9722	0.8537	0.9091
Ecommerce	204	0.40	2	0.9856	0.9706	0.8049	0.8800
Ecommerce	204	0.45	2	0.9839	0.9697	0.7805	0.8649
Ecommerce	204	0.50	2	0.9839	0.9697	0.7805	0.8649
Ecommerce	204	0.55	2	0.9839	0.9697	0.7805	0.8649
Ecommerce	204	0.60	2	0.9823	0.9688	0.7561	0.8493
Ecommerce	204	0.65	2	0.9839	1.0000	0.7561	0.8611
Ecommerce	204	0.70	2	0.9839	1.0000	0.7561	0.8611
Ecommerce	204	0.75	2	0.9823	1.0000	0.7317	0.8451
Ecommerce	204	0.80	2	0.9791	1.0000	0.6829	0.8116
Ecommerce	204	0.85	2	0.9775	1.0000	0.6585	0.7941
Ecommerce	204	0.90	2	0.9743	1.0000	0.6098	0.7576
Ecommerce	204	0.95	2	0.9695	1.0000	0.5366	0.6984
Ecommerce	204	1.00	2	0.9342	0.0000	0.0000	0.0000
Ecommerce	204	0.00	3	0.0658	0.0658	1.0000	0.1235
Ecommerce	204	0.05	3	0.4334	0.1041	1.0000	0.1885
Ecommerce	204	0.10	3	0.9037	0.4021	0.9512	0.5652
Ecommerce	204	0.15	3	0.9583	0.6230	0.9268	0.7451
Ecommerce	204	0.20	3	0.9727	0.7308	0.9268	0.8172
Ecommerce	204	0.25	3	0.9807	0.8085	0.9268	0.8636
Ecommerce	204	0.30	3	0.9888	0.9048	0.9268	0.9157
Ecommerce	204	0.35	3	0.9888	0.9250	0.9024	0.9136
Ecommerce	204	0.40	3	0.9888	0.9250	0.9024	0.9136
Ecommerce	204	0.45	3	0.9904	0.9487	0.9024	0.9250
Ecommerce	204	0.50	3	0.9904	0.9487	0.9024	0.9250
Ecommerce	204	0.55	3	0.9920	0.9737	0.9024	0.9367
Ecommerce	204	0.60	3	0.9920	0.9737	0.9024	0.9367
Ecommerce	204	0.65	3	0.9904	0.9730	0.8780	0.9231
Ecommerce	204	0.70	3	0.9888	0.9722	0.8537	0.9091
Ecommerce	204	0.75	3	0.9888	0.9722	0.8537	0.9091
Ecommerce	204	0.80	3	0.9888	0.9722	0.8537	0.9091
Ecommerce	204	0.85	3	0.9888	1.0000	0.8293	0.9067
Ecommerce	204	0.90	3	0.9823	1.0000	0.7317	0.8451
Ecommerce	204	0.95	3	0.9759	1.0000	0.6341	0.7761
Ecommerce	204	1.00	3	0.9342	0.0000	0.0000	0.0000
Ecommerce	204	0.00	4	0.0643	0.0643	1.0000	0.1208
Ecommerce	204	0.05	4	0.4469	0.1000	0.9500	0.1810
Ecommerce	204	0.10	4	0.9180	0.4353	0.9250	0.5920
Ecommerce	204	0.15	4	0.9775	0.7708	0.9250	0.8409
Ecommerce	204	0.20	4	0.9871	0.8810	0.9250	0.9024
Ecommerce	204	0.25	4	0.9920	0.9487	0.9250	0.9367
Ecommerce	204	0.30	4	0.9920	0.9487	0.9250	0.9367
Ecommerce	204	0.35	4	0.9936	0.9737	0.9250	0.9487
Ecommerce	204	0.40	4	0.9936	1.0000	0.9000	0.9474
Ecommerce	204	0.45	4	0.9904	1.0000	0.8500	0.9189
Ecommerce	204	0.50	4	0.9904	1.0000	0.8500	0.9189
Ecommerce	204	0.55	4	0.9887	1.0000	0.8250	0.9041
Ecommerce	204	0.60	4	0.9887	1.0000	0.8250	0.9041
Ecommerce	204	0.65	4	0.9887	1.0000	0.8250	0.9041
Ecommerce	204	0.70	4	0.9887	1.0000	0.8250	0.9041
Ecommerce	204	0.75	4	0.9887	1.0000	0.8250	0.9041
Ecommerce	204	0.80	4	0.9839	1.0000	0.7500	0.8571
Ecommerce	204	0.85	4	0.9839	1.0000	0.7500	0.8571
Ecommerce	204	0.90	4	0.9711	1.0000	0.5500	0.7097
Ecommerce	204	0.95	4	0.9662	1.0000	0.4750	0.6441
Ecommerce	204	1.00	4	0.9357	0.0000	0.0000	0.0000
Artificial Intelligence	197	0.00	0	0.0641	0.0641	1.0000	0.1205
Artificial Intelligence	197	0.05	0	0.5705	0.1275	0.9750	0.2254
Artificial Intelligence	197	0.10	0	0.9215	0.4471	0.9500	0.6080
Artificial Intelligence	197	0.15	0	0.9679	0.6852	0.9250	0.7872
Artificial Intelligence	197	0.20	0	0.9808	0.8333	0.8750	0.8537
Artificial Intelligence	197	0.25	0	0.9872	0.9211	0.8750	0.8974
Artificial Intelligence	197	0.30	0	0.9888	0.9459	0.8750	0.9091
Artificial Intelligence	197	0.35	0	0.9888	0.9459	0.8750	0.9091
Artificial Intelligence	197	0.40	0	0.9888	0.9459	0.8750	0.9091
Artificial Intelligence	197	0.45	0	0.9872	0.9444	0.8500	0.8947
Artificial Intelligence	197	0.50	0	0.9904	1.0000	0.8500	0.9189
Artificial Intelligence	197	0.55	0	0.9888	1.0000	0.8250	0.9041
Artificial Intelligence	197	0.60	0	0.9872	1.0000	0.8000	0.8889
Artificial Intelligence	197	0.65	0	0.9872	1.0000	0.8000	0.8889
Artificial Intelligence	197	0.70	0	0.9856	1.0000	0.7750	0.8732
Artificial Intelligence	197	0.75	0	0.9856	1.0000	0.7750	0.8732
Artificial Intelligence	197	0.80	0	0.9824	1.0000	0.7250	0.8406
Artificial Intelligence	197	0.85	0	0.9808	1.0000	0.7000	0.8235
Artificial Intelligence	197	0.90	0	0.9760	1.0000	0.6250	0.7692
Artificial Intelligence	197	0.95	0	0.9696	1.0000	0.5250	0.6885
Artificial Intelligence	197	1.00	0	0.9359	0.0000	0.0000	0.0000
Artificial Intelligence	197	0.00	1	0.0641	0.0641	1.0000	0.1205
Artificial Intelligence	197	0.05	1	0.5144	0.1144	0.9750	0.2047
Artificial Intelligence	197	0.10	1	0.9135	0.4205	0.9250	0.5781
Artificial Intelligence	197	0.15	1	0.9615	0.6429	0.9000	0.7500
Artificial Intelligence	197	0.20	1	0.9776	0.7955	0.8750	0.8333
Artificial Intelligence	197	0.25	1	0.9824	0.8537	0.8750	0.8642
Artificial Intelligence	197	0.30	1	0.9840	0.8750	0.8750	0.8750
Artificial Intelligence	197	0.35	1	0.9856	0.8974	0.8750	0.8861
Artificial Intelligence	197	0.40	1	0.9872	0.9211	0.8750	0.8974
Artificial Intelligence	197	0.45	1	0.9872	0.9211	0.8750	0.8974
Artificial Intelligence	197	0.50	1	0.9872	0.9211	0.8750	0.8974
Artificial Intelligence	197	0.55	1	0.9856	0.9189	0.8500	0.8831
Artificial Intelligence	197	0.60	1	0.9872	0.9444	0.8500	0.8947
Artificial Intelligence	197	0.65	1	0.9840	0.9412	0.8000	0.8649
Artificial Intelligence	197	0.70	1	0.9824	0.9394	0.7750	0.8493
Artificial Intelligence	197	0.75	1	0.9808	0.9375	0.7500	0.8333
Artificial Intelligence	197	0.80	1	0.9792	0.9355	0.7250	0.8169
Artificial Intelligence	197	0.85	1	0.9728	0.9259	0.6250	0.7463
Artificial Intelligence	197	0.90	1	0.9696	0.9565	0.5500	0.6984
Artificial Intelligence	197	0.95	1	0.9663	0.9524	0.5000	0.6557
Artificial Intelligence	197	1.00	1	0.9359	0.0000	0.0000	0.0000
Artificial Intelligence	197	0.00	2	0.0627	0.0627	1.0000	0.1180
Artificial Intelligence	197	0.05	2	0.5338	0.1185	1.0000	0.2120
Artificial Intelligence	197	0.10	2	0.9132	0.4176	0.9744	0.5846
Artificial Intelligence	197	0.15	2	0.9646	0.6441	0.9744	0.7755
Artificial Intelligence	197	0.20	2	0.9871	0.8444	0.9744	0.9048
Artificial Intelligence	197	0.25	2	0.9904	0.8837	0.9744	0.9268
Artificial Intelligence	197	0.30	2	0.9887	0.9211	0.8974	0.9091
Artificial Intelligence	197	0.35	2	0.9871	0.9189	0.8718	0.8947
Artificial Intelligence	197	0.40	2	0.9871	0.9697	0.8205	0.8889
Artificial Intelligence	197	0.45	2	0.9855	0.9688	0.7949	0.8732
Artificial Intelligence	197	0.50	2	0.9839	0.9677	0.7692	0.8571
Artificial Intelligence	197	0.55	2	0.9807	0.9655	0.7179	0.8235
Artificial Intelligence	197	0.60	2	0.9807	0.9655	0.7179	0.8235
Artificial Intelligence	197	0.65	2	0.9791	0.9643	0.6923	0.8060
Artificial Intelligence	197	0.70	2	0.9791	0.9643	0.6923	0.8060
Artificial Intelligence	197	0.75	2	0.9775	0.9630	0.6667	0.7879
Artificial Intelligence	197	0.80	2	0.9743	0.9600	0.6154	0.7500
Artificial Intelligence	197	0.85	2	0.9662	0.9500	0.4872	0.6441
Artificial Intelligence	197	0.90	2	0.9646	0.9474	0.4615	0.6207
Artificial Intelligence	197	0.95	2	0.9566	0.9286	0.3333	0.4906
Artificial Intelligence	197	1.00	2	0.9373	0.0000	0.0000	0.0000
Artificial Intelligence	197	0.00	3	0.0627	0.0627	1.0000	0.1180
Artificial Intelligence	197	0.05	3	0.4469	0.1018	1.0000	0.1848
Artificial Intelligence	197	0.10	3	0.9293	0.4691	0.9744	0.6333
Artificial Intelligence	197	0.15	3	0.9759	0.7308	0.9744	0.8352
Artificial Intelligence	197	0.20	3	0.9871	0.8444	0.9744	0.9048
Artificial Intelligence	197	0.25	3	0.9904	0.9024	0.9487	0.9250
Artificial Intelligence	197	0.30	3	0.9920	0.9250	0.9487	0.9367
Artificial Intelligence	197	0.35	3	0.9936	0.9487	0.9487	0.9487
Artificial Intelligence	197	0.40	3	0.9920	0.9474	0.9231	0.9351
Artificial Intelligence	197	0.45	3	0.9920	0.9722	0.8974	0.9333
Artificial Intelligence	197	0.50	3	0.9920	0.9722	0.8974	0.9333
Artificial Intelligence	197	0.55	3	0.9920	0.9722	0.8974	0.9333
Artificial Intelligence	197	0.60	3	0.9904	0.9714	0.8718	0.9189
Artificial Intelligence	197	0.65	3	0.9887	0.9706	0.8462	0.9041
Artificial Intelligence	197	0.70	3	0.9887	0.9706	0.8462	0.9041
Artificial Intelligence	197	0.75	3	0.9839	0.9677	0.7692	0.8571
Artificial Intelligence	197	0.80	3	0.9807	0.9655	0.7179	0.8235
Artificial Intelligence	197	0.85	3	0.9823	1.0000	0.7179	0.8358
Artificial Intelligence	197	0.90	3	0.9759	1.0000	0.6154	0.7619
Artificial Intelligence	197	0.95	3	0.9630	1.0000	0.4103	0.5818
Artificial Intelligence	197	1.00	3	0.9373	0.0000	0.0000	0.0000
Artificial Intelligence	197	0.00	4	0.0627	0.0627	1.0000	0.1180
Artificial Intelligence	197	0.05	4	0.4421	0.1010	1.0000	0.1835
Artificial Intelligence	197	0.10	4	0.9132	0.4194	1.0000	0.5909
Artificial Intelligence	197	0.15	4	0.9614	0.6230	0.9744	0.7600
Artificial Intelligence	197	0.20	4	0.9839	0.8085	0.9744	0.8837
Artificial Intelligence	197	0.25	4	0.9855	0.8261	0.9744	0.8941
Artificial Intelligence	197	0.30	4	0.9871	0.8444	0.9744	0.9048
Artificial Intelligence	197	0.35	4	0.9904	0.8837	0.9744	0.9268
Artificial Intelligence	197	0.40	4	0.9904	0.9024	0.9487	0.9250
Artificial Intelligence	197	0.45	4	0.9904	0.9231	0.9231	0.9231
Artificial Intelligence	197	0.50	4	0.9936	0.9730	0.9231	0.9474
Artificial Intelligence	197	0.55	4	0.9920	0.9722	0.8974	0.9333
Artificial Intelligence	197	0.60	4	0.9904	0.9714	0.8718	0.9189
Artificial Intelligence	197	0.65	4	0.9871	0.9697	0.8205	0.8889
Artificial Intelligence	197	0.70	4	0.9855	0.9688	0.7949	0.8732
Artificial Intelligence	197	0.75	4	0.9871	1.0000	0.7949	0.8857
Artificial Intelligence	197	0.80	4	0.9839	1.0000	0.7436	0.8529
Artificial Intelligence	197	0.85	4	0.9775	1.0000	0.6410	0.7813
Artificial Intelligence	197	0.90	4	0.9759	1.0000	0.6154	0.7619
Artificial Intelligence	197	0.95	4	0.9711	1.0000	0.5385	0.7000
Artificial Intelligence	197	1.00	4	0.9373	0.0000	0.0000	0.0000
